CoID,CoName,Description,CountryID,IntGICSID,ExtGICSID,CoTypeID,StatusID,InclusionDID
339,"Softbrands, Inc.","SoftBrands, Inc. provides enterprise software and support solutions for small to medium-sized businesses worldwide.",1,241,241,0,18,
340,Ameriserv Financial Inc,"AmeriServ Financial, Inc. operates as a bank holding company for the AmeriServ Financial Bank, which offers consumer, mortgage, and commercial financial products.",1,209,209,0,15,6469
341,Millwall Holdings Plc,Millwall Holdings plc operates a professional English soccer club.,2,172,172,0,17,6469
342,Aware Inc,"Aware, Inc. engages in the development and marketing of intellectual property for broadband communications.",1,244,244,0,15,
343,Transense Technologies Plc,Transense Technologies is betting that one of the next safety features to be required on cars will be sensors that alert drivers to dangerous changes in tire pressure.,2,149,149,0,15,6469
345,Widney Plc,Widney plc is a listed holding company which specialises in managing specialist manufacturing businesses.,2,133,133,0,17,6469
346,Auburn National Bancorporation Inc,"Auburn National Bancorporation, Inc. operates as the holding company for AuburnBank, which provides commercial banking services primarily in east Alabama.",1,209,209,0,15,
347,Pursuit Dynamics Plc,"Pursuit Dynamics PLC. The Groups principal activities are the research, development and commercial exploitation of innovative steam pump technology with applications in marine propulsion and industrial pumping",2,133,133,0,16,6469
348,Futuragene Plc,"FuturaGene was founded as an Indiana, U.S. Business Corporation in early 2001 and following completion of a reverse merger in June 2004; shares in FuturaGene were admitted to trading on the Alternative Investment Market (AIM) in London, U.K.",2,205,205,0,18,6469
349,Hardinge Inc,"Hardinge, Inc., through its subsidiaries, engages in the design, manufacture, and distribution of computer controlled metal-cutting turning, grinding, milling machines, and related accessories.",1,133,133,0,13,
350,Todd Shipyards Corp,"Todd Shipyards Corporation engages in the repair/overhaul, conversion, and construction of commercial and military ships in the United States.",1,126,126,0,18,6469
351,Food & Drink Group Plc,"The Food & Drink Group PLC is a licensed retailer running wine bars, bars, and restaurants in and around London.",2,166,166,0,17,
352,American Campus Communities Inc,"American Campus Communities, Inc. (ACC), a real estate investment trust (REIT), engages in the acquisition, design, finance, development, lease, and management of student housing properties in the United States",1,275,275,0,15,
353,Birmingham City Football Club Plc,"Birmingham City plc operates a professional football club, Birmingham City FC, and manages businesses related to the club.",2,172,172,0,18,
354,Celtic Plc,Celtic plc operates a professional football club and provides all on-field related activities for the team.,2,172,172,0,15,6469
355,Indigovision Group Plc,"IndigoVision provides enterprise-level video and alarm management solutions, with over 1000 installations worldwide.",2,247,247,0,15,6469
356,Preston North End,"Preston North End plc operates the professional football club, The Preston North End Football Club Limited (PNE FC) in the United Kingdom.",2,172,172,0,18,
358,Adl Plc,"ADL, formerly Matrix Healthcare, is a nursing and care home operator with a wide portfolio of franchised nursing homes, supervised and protected housing and some hospital accommodation throughout the UK.",2,202,202,0,17,6469
359,Pubs N Bars Plc,"Pubs ‘n’ Bars Plc owns and operates a group of community pubs located mostly in the south of England. Since the Company’s admission to AIM in September 1999, the estate has grown from 51 to 64 public houses.",2,166,166,0,17,
360,Fountains Plc,"From the railroad and highway to the forest, fountains provides a plethora of maintenance services.",2,137,137,0,18,6469
363,Surgical Innovations Group Plc,"Si Group is the corporate branding for Surgical Innovations Group plc, which was formed in 1998 through a merger of Haemocell plc and Surgical Innovations Limited.",2,198,198,0,15,
364,Rainmaker Systems Inc,"Rainmaker Systems, Inc. and its subsidiaries provide business-to-business sales and marketing services in the United States.",1,238,238,0,15,
365,Stemcells Inc,"StemCells, Inc., a biopharmaceutical company, engages in the discovery and development of adult stem cell therapeutics to treat damage to; or degeneration of major organ systems, such as the central nervous system, liver, and pancreas.",1,205,205,0,13,
366,"Zevex International, Inc","ZEVEX International, Inc. engages in the design, manufacture, and distribution of medical devices.",1,198,198,0,18,
367,Tutogen Medical Inc,"Tutogen Medical, Inc., together with its subsidiaries, engages in processing, manufacturing, and distributing specialty surgical products made from human (allograft) and animal (xenograft) tissue.",1,198,198,0,18,6469
368,Primeenergy Corp ,"PrimeEnergy Corporation, an independent oil and gas company, engages in the acquisition, exploration, development, and production of crude oil and natural gas properties.",1,107,107,0,15,6469
369,Drs Data & Research Services Plc,"The DRS Group specialises in providing automated data capture technology and solutions to education, government, financial and commercial organisations all over the world.",2,247,247,0,15,
370,Excel Technology Inc,"Excel Technology, Inc., manufactures and markets photonics-based solutions, consisting of laser systems and electro-optical components primarily for industrial and scientific applications.",1,249,249,0,18,6469
371,T-3 Energy Services Inc,"T-3 Energy Services markets its products through a direct sales force to drilling contractors, exploration and production companies, and pipeline companies worldwide.",1,105,105,0,18,6469
372,Caledonia Investments Plc,"Caledonia is a UK investment trust company, listed on the London Stock Exchange.",2,213,213,0,16,
373,SeaEnergy PLC,Ramco Energy rides the roller-coaster changes in the oil industry.,2,105,105,0,13,
374,Omega Flex Inc,"Omega Flex, Inc. engages in the manufacture and sale of flexible metal hose and braid products in the United States.",1,133,133,0,15,
375,Lagan Capital Plc,"IMS Maxims is an innovative healthcare software provider specialising in the development and implementation of clinically oriented business solutions, electronic patient records and healthcare economy wide electronic health records systems",2,240,240,0,15,6469
376,Dm Plc,DM plc is a direct marketing group specialising in response orientated competitions and promotions.,2,163,163,0,18,6469
377,Alliance Semiconductor Corp.,Alliance Semiconductor Corporation does not have significant operations.,1,255,255,0,15,
378,Ultrasis Plc,Ultrasis was the first company to offer computerised products based on Cognitive Behavioural Therapy (CBT) and interactive multimedia,2,204,204,0,15,
379,Firstafrica Oil Plc,FirstAfrica Oil Plc is engaged in the exploration and development of African oil and gas resources held under terms of oil and gas production sharing agreements in the Republic of Gabon,2,107,107,0,18,
380,Astronics Corp,Astronics Corp ,1,126,126,0,15,6469
381,Atlantis Plastics Inc,"Atlantis Plastics, Inc. manufactures specialty plastic films, and custom molded and extruded plastic products in the United States.",1,111,111,0,18,
382,Theragenics Corp,Theragenics Corporation operates as a medical device company serving the cancer treatment and surgical markets.,1,198,198,0,15,
383,Virbac Corp,Virbac Corporation makes animal health and pet-care products and sells them to retailers and veterinarians.,1,206,206,0,18,
385,Valera Pharmaceuticals Inc,"Valera Pharmaceuticals, Inc.",1,206,206,0,18,6469
386,Base Group Plc,Base Group plc Formerly known as Digital Sport PLC. The Groups principal activity is the operation of sports related activities.,2,172,172,0,17,
387,Meldex Internationa,BioProgress is engaged in the development and commercialisation of patents covering water soluble and biodegradable films and process machinery marketed under the XGel brand.,2,115,115,0,16,
388,Hyperdynamics Corp,"Hyperdynamics Corporation, through its wholly owned subsidiaries, engages in the exploration and production of oil and gas offshore Guinea, West Africa",1,105,105,0,15,6469
389,Ameron International Corp,"Ameron International Corporation manufactures engineered products and materials for the chemical, industrial, energy, transportation, and infrastructure markets.",1,127,127,0,18,6469
390,Petards Group Plc,Petards was established in 1992 as a supplier of closed circuit TV (CCTV) solutions.,2,240,240,0,18,6469
391,Fundamental-E Investments Plcq,Fundamental e Investments is fast becoming a leader in the field of AV technologies,2,153,153,0,16,
392,Multi Group Plc,Multi Group ditched its construction equipment business and now has transformed itself into a holding company.,2,138,138,0,15,
